--Create user sessions
CREATE TABLE user_sessions(
                                            session_id INT PRIMARY KEY,
                                            user_id INT NOT NULL,
                                            session_date DATE,
                                            session_type_id INT NOT NULL,
                                            network_type_id INT NOT NULL,
                                            app_version VARCHAR(100),
                                            session_duration INT NOT NULL,
                                            session_error_exists INT NOT NULL,
                                            session_error_type VARCHAR(250));
INSERT INTO user_sessions (session_id, user_id, 
                                                         session_date, session_type_id, 
                                                         network_type_id, app_version, 
                                                         session_duration, 
                                                         session_error_exists,
                                                         session_error_type) VALUES
(1, 6786, '2024-6-1', 2, 5, '1.1.1-9', 4, 0, 'nan'),
(21933, 11700, '2024-6-22', 7, 1, '1.1.2-2', 4, 1, 'Authentication Failed'),
(21934, 9126, '2024-1-18', 10, 4, '2.2.10-1', 2, 0, 'nan'),
(21935, 3861, '2024-2-23', 4, 3, '1.1.1-6', 3, 1, 'Invalid Credentials'),
(21936, 7956, '2023-3-6', 10, 4, '1.1.3-8', 1, 1, 'Invalid Credentials'),
(21937, 3042, '2024-7-11', 8, 3, '1.1.9-2', 3, 1, 'Invalid Credentials'),
(21938, 9828, '2024-9-2', 9, 1, '2.2.7-5', 2, 0, 'nan'),
(21939, 3159, '2023-10-22', 10, 5, '2.1.6-14', 2, 0, 'nan'),
(21940, 10764, '2024-11-15', 2, 4, '1.2.3-3', 4, 0, 'nan'),
(21941, 13806, '2024-2-18', 3, 2, '2.1.7-9', 2, 0, 'nan'),
(21942, 7722, '2023-4-9', 3, 1, '2.2.7-5', 1, 0, 'nan'),
(21943, 14508, '2023-6-13', 8, 5, '1.1.10-4', 3, 1, 'Service Unavailable'),
(21944, 12402, '2024-3-15', 7, 2, '2.2.3-12', 1, 1, 'Invalid Credentials'),
(21945, 936, '2023-1-1', 8, 2, '1.1.5-12', 5, 1, 'Server Maintenance'),
(21946, 6552, '2024-3-5', 6, 3, '2.1.9-2', 3, 1, 'Session Expired'),
(21947, 2574, '2023-5-13', 8, 5, '2.2.9-15', 5, 1, 'Server Maintenance'),
(21948, 1521, '2023-3-9', 8, 4, '1.1.2-7', 3, 0, 'nan'),
(21949, 7605, '2023-7-3', 1, 4, '2.2.2-9', 4, 0, 'nan'),
(21950, 11466, '2023-10-17', 5, 3, '1.1.9-3', 1, 1, 'Session Expired'),
(21951, 10413, '2023-8-1', 7, 2, '2.2.7-1', 1, 0, 'nan'),
(21952, 1404, '2023-11-22', 9, 3, '1.1.7-8', 4, 1, 'Authentication Failed'),
(21953, 1053, '2023-7-16', 5, 4, '1.2.3-8', 3, 0, 'nan'),
(21954, 6669, '2024-2-21', 1, 3, '2.2.10-8', 2, 0, 'nan'),
(21955, 8424, '2023-4-6', 4, 3, '1.2.6-1', 4, 0, 'nan'),
(21956, 13923, '2024-7-18', 2, 2, '1.1.9-3', 4, 1, 'Invalid Credentials'),
(21957, 9594, '2024-6-17', 9, 3, '1.2.7-2', 5, 1, 'Session Expired'),
(21958, 11232, '2023-1-1', 9, 4, '2.2.9-13', 1, 1, 'Invalid Account Number'),
(21959, 11115, '2024-3-21', 1, 1, '1.2.5-13', 4, 1, 'Session Expired'),
(21960, 8541, '2023-11-1', 8, 5, '2.2.3-14', 5, 0, 'nan'),
(21961, 13806, '2023-10-15', 4, 1, '2.2.1-9', 3, 0, 'nan'),
(21962, 10998, '2023-11-2', 9, 1, '1.2.3-2', 3, 0, 'nan'),
(21963, 9945, '2024-9-21', 6, 3, '1.2.1-1', 2, 0, 'nan'),
(21964, 10881, '2023-4-22', 10, 3, '1.2.7-15', 1, 0, 'nan'),
(21965, 2106, '2023-7-2', 8, 3, '1.1.8-15', 5, 0, 'nan'),
(21966, 13572, '2024-11-18', 9, 4, '2.2.3-14', 2, 1, 'Invalid Credentials'),
(21967, 3510, '2024-10-8', 2, 4, '2.2.9-4', 5, 0, 'nan'),
(21968, 1872, '2023-6-3', 7, 1, '1.1.1-1', 5, 1, 'Authentication Failed'),
(21969, 6552, '2023-1-9', 9, 2, '2.2.6-9', 4, 0, 'nan'),
(21970, 3627, '2024-11-12', 3, 2, '2.2.4-2', 4, 0, 'nan'),
(21971, 819, '2023-4-3', 1, 4, '2.1.8-14', 1, 0, 'nan'),
(21972, 3627, '2023-7-8', 8, 2, '1.1.2-5', 5, 0, 'nan'),
(21973, 7137, '2023-6-21', 1, 2, '2.1.2-11', 1, 1, 'Invalid Credentials'),
(21974, 117, '2024-3-14', 4, 4, '2.2.2-15', 4, 1, 'App Version Outdated'),
(21975, 8892, '2023-10-12', 10, 1, '1.1.5-4', 3, 1, 'Invalid Account Number'),
(21976, 15093, '2024-9-12', 3, 3, '1.1.8-13', 3, 1, 'Network Timeout'),
(21977, 10296, '2023-10-1', 10, 2, '1.1.6-4', 2, 1, 'App Version Outdated'),
(21978, 4797, '2024-6-10', 9, 5, '1.1.7-6', 4, 0, 'nan'),
(21979, 7137, '2023-10-5', 2, 4, '2.1.7-5', 5, 1, 'Network Timeout'),
(21980, 2691, '2023-8-7', 4, 2, '2.2.9-13', 3, 0, 'nan'),
(21981, 9594, '2023-1-12', 1, 5, '2.1.5-1', 5, 1, 'Invalid Credentials'),
(21982, 15093, '2024-6-7', 3, 4, '2.2.9-3', 1, 1, 'Authentication Failed'),
(21983, 819, '2024-9-14', 1, 1, '1.1.9-5', 3, 0, 'nan'),
(21984, 8073, '2024-9-14', 9, 4, '2.2.9-2', 5, 1, 'Session Expired'),
(21985, 10881, '2023-2-6', 4, 3, '1.2.8-7', 1, 1, 'Invalid Account Number'),
(21986, 9360, '2023-2-7', 7, 4, '1.1.8-8', 1, 0, 'nan'),
(21987, 8775, '2024-4-8', 10, 1, '2.1.1-5', 1, 1, 'Invalid Credentials'),
(21988, 11700, '2023-3-13', 10, 1, '2.2.1-13', 3, 1, 'App Version Outdated'),
(21989, 819, '2023-8-14', 5, 3, '1.1.6-12', 3, 1, 'Session Expired'),
(21990, 8775, '2024-9-2', 2, 4, '1.1.6-11', 4, 0, 'nan'),
(21991, 13689, '2024-9-1', 9, 5, '1.1.3-3', 2, 0, 'nan'),
(21992, 10179, '2024-2-21', 4, 2, '1.2.2-9', 2, 0, 'nan'),
(21993, 14859, '2024-10-2', 4, 5, '1.1.8-2', 5, 0, 'nan'),
(21994, 7371, '2023-10-20', 9, 3, '2.1.3-12', 2, 1, 'Invalid Credentials'),
(21995, 5031, '2023-4-15', 3, 2, '2.1.2-11', 3, 0, 'nan'),
(21996, 13689, '2024-5-3', 2, 5, '1.2.1-11', 1, 0, 'nan'),
(21997, 3159, '2023-11-23', 10, 4, '2.2.9-4', 4, 1, 'Invalid Account Number'),
(21998, 10530, '2023-9-23', 9, 4, '1.2.3-2', 5, 0, 'nan'),
(21999, 3627, '2023-4-23', 8, 4, '1.1.8-1', 2, 0, 'nan'),
(22000, 117, '2023-1-12', 8, 5, '1.1.6-10', 1, 1, 'App Version Outdated'),
(22001, 1989, '2024-9-9', 9, 2, '2.2.4-9', 1, 1, 'Service Unavailable'),
(22002, 3861, '2024-11-19', 1, 5, '2.1.7-12', 2, 1, 'Invalid Credentials'),
(22003, 8541, '2024-10-13', 10, 5, '1.2.9-10', 1, 1, 'Invalid Credentials'),
(22004, 13923, '2024-3-12', 5, 2, '1.2.2-6', 5, 1, 'App Version Outdated'),
(22005, 234, '2023-9-22', 8, 3, '1.1.4-6', 2, 1, 'Invalid Credentials'),
(22006, 1989, '2023-11-5', 5, 4, '2.2.10-4', 1, 0, 'nan'),
(22007, 9477, '2024-3-23', 1, 4, '2.2.7-15', 2, 0, 'nan'),
(22008, 10296, '2023-6-18', 6, 4, '1.2.2-7', 4, 1, 'Invalid Credentials'),
(22009, 13221, '2024-10-14', 1, 4, '2.1.10-15', 5, 1, 'Authentication Failed'),
(22010, 2808, '2024-2-20', 2, 2, '2.1.8-14', 1, 1, 'Invalid Credentials'),
(22011, 1521, '2024-6-12', 10, 5, '2.2.2-13', 1, 1, 'Network Timeout'),
(22012, 10413, '2024-3-17', 9, 5, '1.1.9-15', 5, 0, 'nan'),
(22013, 1521, '2024-6-7', 1, 2, '2.1.10-9', 4, 1, 'Session Expired'),
(22014, 7605, '2023-4-21', 5, 1, '1.2.2-5', 3, 1, 'Authentication Failed'),
(22015, 9360, '2024-1-17', 7, 2, '2.1.1-14', 4, 1, 'Invalid Credentials'),
(22016, 10647, '2024-4-13', 4, 5, '1.2.10-14', 5, 1, 'Invalid Credentials'),
(22017, 9945, '2024-1-9', 8, 3, '2.1.10-4', 3, 1, 'Session Expired'),
(22018, 10764, '2024-1-14', 8, 3, '1.2.9-8', 3, 1, 'Service Unavailable'),
(22019, 234, '2023-3-20', 1, 5, '2.1.6-9', 3, 0, 'nan'),
(22020, 15093, '2024-11-14', 5, 5, '2.2.7-13', 3, 1, 'Session Expired'),
(22021, 2925, '2023-8-14', 7, 2, '1.2.10-15', 2, 1, 'Invalid Account Number'),
(22022, 11349, '2023-4-10', 8, 1, '1.2.5-6', 2, 1, 'Invalid Credentials'),
(22023, 7722, '2024-4-20', 5, 5, '1.1.6-11', 3, 0, 'nan'),
(22024, 6786, '2023-11-22', 8, 4, '2.2.10-1', 4, 1, 'Session Expired'),
(22025, 10764, '2023-4-22', 4, 4, '1.1.3-3', 1, 1, 'Network Timeout'),
(22026, 3510, '2023-9-19', 7, 5, '1.2.1-12', 4, 0, 'nan'),
(22027, 936, '2023-6-12', 8, 4, '1.1.4-1', 1, 1, 'Invalid Credentials'),
(22028, 1755, '2023-4-21', 3, 4, '2.2.3-14', 5, 1, 'App Version Outdated'),
(22029, 1638, '2024-6-22', 7, 1, '1.2.2-13', 5, 1, 'Authentication Failed'),
(22030, 14742, '2023-10-7', 6, 2, '1.1.1-9', 2, 1, 'Server Maintenance'),
(22031, 2457, '2023-4-23', 8, 5, '2.2.10-1', 2, 0, 'nan'),
(22032, 14040, '2024-7-1', 8, 2, '1.2.7-14', 4, 0, 'nan'),
(22033, 9594, '2024-7-8', 7, 5, '1.1.1-6', 5, 1, 'Session Expired'),
(22034, 14625, '2023-3-22', 4, 3, '2.1.8-14', 3, 0, 'nan'),
(22035, 10998, '2023-2-9', 5, 2, '1.2.1-1', 2, 0, 'nan'),
(22036, 13338, '2023-1-11', 1, 4, '2.2.10-15', 4, 0, 'nan'),
(22037, 13455, '2024-2-10', 10, 2, '2.1.10-13', 2, 1, 'Session Expired'),
(22038, 234, '2023-1-11', 8, 2, '2.2.9-4', 2, 0, 'nan'),
(22039, 10764, '2024-9-20', 1, 3, '2.1.10-14', 1, 1, 'Authentication Failed'),
(22040, 9360, '2024-1-14', 8, 2, '1.1.10-3', 2, 1, 'Invalid Account Number'),
(22041, 8307, '2024-7-11', 1, 5, '1.2.4-13', 4, 1, 'App Version Outdated'),
(22042, 8424, '2023-1-21', 1, 3, '2.2.9-10', 5, 0, 'nan'),
(22043, 6084, '2023-9-18', 2, 5, '1.1.6-12', 5, 1, 'Service Unavailable'),
(22044, 5031, '2024-8-21', 1, 5, '1.1.6-8', 4, 1, 'Invalid Credentials'),
(22045, 3627, '2023-9-21', 6, 2, '1.2.6-13', 5, 0, 'nan'),
(22046, 2808, '2023-6-5', 3, 5, '1.2.4-13', 1, 0, 'nan'),
(22047, 13806, '2023-7-17', 9, 4, '1.1.7-12', 5, 0, 'nan'),
(22048, 6669, '2024-8-20', 3, 4, '1.1.9-9', 4, 0, 'nan'),
(22049, 5733, '2024-10-9', 4, 5, '2.2.4-15', 4, 1, 'App Version Outdated'),
(22050, 4914, '2024-9-18', 5, 4, '2.2.6-11', 3, 1, 'Session Expired'),
(22051, 2457, '2023-3-18', 2, 5, '2.1.2-9', 3, 0, 'nan'),
(22052, 14859, '2023-2-20', 4, 1, '1.2.4-13', 2, 1, 'Network Timeout'),
(22053, 8307, '2024-2-23', 6, 3, '1.1.3-2', 1, 1, 'Authentication Failed'),
(22054, 8658, '2023-4-21', 9, 3, '2.2.2-3', 3, 1, 'Server Maintenance'),
(22055, 4797, '2024-8-9', 1, 4, '2.2.7-15', 2, 1, 'Server Maintenance'),
(22056, 13806, '2023-5-11', 2, 2, '2.2.6-13', 1, 0, 'nan'),
(22057, 10062, '2024-6-15', 4, 2, '2.1.10-9', 5, 0, 'nan'),
(22058, 14391, '2024-6-16', 3, 5, '1.2.10-12', 1, 1, 'Invalid Credentials'),
(22059, 5382, '2024-8-1', 5, 5, '1.2.10-7', 1, 0, 'nan'),
(22060, 12402, '2024-8-13', 10, 4, '2.1.4-1', 4, 1, 'Invalid Credentials'),
(22061, 2223, '2024-4-22', 3, 1, '1.2.9-14', 4, 1, 'Session Expired'),
(22062, 13923, '2023-6-20', 3, 3, '1.1.10-14', 2, 0, 'nan'),
(22063, 7956, '2024-11-8', 3, 4, '2.1.4-11', 1, 0, 'nan'),
(22064, 1170, '2024-8-2', 3, 2, '2.2.7-3', 3, 0, 'nan'),
(22065, 7839, '2024-4-12', 4, 3, '2.2.2-10', 3, 0, 'nan'),
(22066, 11817, '2023-4-6', 2, 3, '1.2.2-14', 4, 0, 'nan'),
(22067, 13455, '2023-2-12', 2, 4, '1.2.5-15', 5, 1, 'Server Maintenance'),
(22068, 4446, '2024-1-4', 7, 2, '2.2.6-6', 3, 0, 'nan'),
(22069, 11700, '2024-6-12', 6, 4, '1.1.5-7', 5, 1, 'Service Unavailable'),
(22070, 14157, '2024-2-22', 3, 5, '1.2.10-6', 4, 1, 'Network Timeout'),
(22071, 1989, '2023-7-16', 1, 1, '1.2.9-12', 1, 1, 'Server Maintenance'),
(22072, 11232, '2023-7-10', 5, 4, '1.1.9-2', 2, 0, 'nan'),
(22073, 9360, '2024-3-15', 2, 1, '2.2.9-9', 2, 0, 'nan'),
(22074, 14625, '2023-4-9', 10, 3, '1.1.10-7', 3, 1, 'Server Maintenance'),
(22075, 14040, '2023-8-15', 7, 4, '1.1.8-11', 3, 0, 'nan'),
(22076, 13221, '2023-10-12', 7, 2, '2.1.8-14', 1, 0, 'nan'),
(22077, 14742, '2023-8-6', 9, 3, '1.1.4-11', 4, 0, 'nan'),
(22078, 2106, '2023-1-19', 3, 3, '1.1.8-15', 5, 0, 'nan'),
(22079, 117, '2024-8-8', 8, 1, '1.2.4-4', 5, 0, 'nan'),
(22080, 12636, '2023-8-14', 8, 2, '1.1.2-3', 3, 0, 'nan'),
(22081, 14391, '2024-9-22', 9, 1, '1.2.4-8', 3, 0, 'nan'),
(22082, 1872, '2024-1-9', 8, 5, '1.2.1-14', 2, 1, 'Authentication Failed'),
(22083, 3510, '2024-4-5', 10, 2, '1.1.3-2', 1, 1, 'Invalid Credentials'),
(22084, 12636, '2024-4-8', 7, 5, '2.2.5-8', 4, 1, 'Server Maintenance'),
(22085, 2925, '2024-4-22', 3, 2, '1.1.7-14', 3, 1, 'Invalid Account Number'),
(22086, 8307, '2023-2-23', 6, 5, '2.2.2-8', 5, 0, 'nan'),
(22087, 8658, '2024-3-19', 8, 3, '2.1.1-6', 1, 0, 'nan'),
(22088, 3042, '2024-5-22', 6, 5, '1.1.1-1', 3, 0, 'nan'),
(22089, 4212, '2024-3-11', 9, 5, '1.2.10-11', 5, 1, 'Session Expired'),
(22090, 4563, '2023-1-8', 4, 5, '1.1.3-11', 2, 0, 'nan'),
(22091, 8190, '2023-10-7', 4, 1, '2.2.4-12', 1, 1, 'Network Timeout'),
(22092, 7020, '2023-3-14', 10, 5, '2.1.10-10', 5, 1, 'Invalid Credentials'),
(22093, 12519, '2023-9-14', 3, 4, '1.2.5-15', 2, 0, 'nan'),
(22094, 6201, '2024-8-4', 7, 3, '2.2.7-15', 5, 1, 'App Version Outdated'),
(22095, 1521, '2023-6-12', 6, 1, '2.1.3-13', 1, 1, 'Session Expired'),
(22096, 8775, '2024-11-11', 5, 2, '2.2.8-1', 2, 0, 'nan'),
(22097, 7254, '2023-9-7', 6, 2, '2.1.9-11', 3, 0, 'nan'),
(22098, 8073, '2023-9-21', 9, 3, '1.1.6-12', 3, 0, 'nan'),
(22099, 14976, '2023-11-6', 10, 2, '2.1.5-12', 4, 0, 'nan'),
(22100, 14508, '2024-7-20', 2, 1, '1.2.3-7', 4, 1, 'Network Timeout'),
(22101, 7488, '2023-5-13', 2, 5, '2.1.4-15', 5, 0, 'nan'),
(22102, 7839, '2023-9-4', 9, 3, '2.2.9-2', 5, 1, 'Session Expired'),
(22103, 585, '2024-4-11', 10, 5, '1.2.8-3', 5, 0, 'nan'),
(22104, 2106, '2024-3-13', 5, 5, '2.2.10-9', 5, 1, 'Invalid Credentials'),
(22105, 10764, '2024-1-9', 2, 4, '2.2.9-4', 2, 1, 'Server Maintenance'),
(22106, 5616, '2024-5-6', 4, 1, '1.1.9-14', 1, 1, 'App Version Outdated'),
(22107, 9360, '2024-7-11', 10, 3, '2.2.8-14', 4, 1, 'Server Maintenance'),
(22108, 2574, '2023-5-6', 2, 4, '2.1.8-8', 4, 0, 'nan'),
(22109, 14976, '2023-9-16', 10, 4, '2.2.8-5', 4, 1, 'Session Expired'),
(22110, 2340, '2023-5-21', 4, 2, '2.1.4-10', 5, 0, 'nan'),
(22111, 4446, '2024-11-11', 9, 4, '1.2.5-3', 3, 0, 'nan'),
(22112, 234, '2024-5-16', 6, 2, '2.1.2-15', 4, 1, 'Invalid Credentials'),
(22113, 13221, '2024-6-15', 10, 4, '2.2.8-12', 5, 1, 'Server Maintenance'),
(22114, 10530, '2023-4-9', 7, 2, '2.2.4-7', 5, 1, 'Service Unavailable'),
(22115, 13572, '2024-1-19', 9, 4, '2.2.3-2', 1, 0, 'nan'),
(22116, 8892, '2024-7-21', 1, 3, '2.2.10-7', 1, 0, 'nan'),
(22117, 9945, '2023-3-8', 6, 4, '1.1.3-15', 4, 0, 'nan'),
(22118, 3510, '2023-8-21', 9, 2, '1.1.10-11', 5, 0, 'nan'),
(22119, 8658, '2023-9-8', 4, 1, '1.2.1-5', 5, 1, 'Network Timeout'),
(22120, 4914, '2024-5-1', 2, 4, '1.2.10-2', 3, 1, 'Service Unavailable'),
(22121, 13572, '2023-11-13', 7, 1, '1.2.1-5', 4, 0, 'nan'),
(22122, 2691, '2023-10-21', 9, 2, '1.1.10-8', 2, 0, 'nan'),
(22123, 11583, '2024-7-2', 7, 4, '1.2.8-10', 4, 1, 'Authentication Failed'),
(22124, 1755, '2024-8-22', 4, 3, '1.1.6-4', 2, 0, 'nan'),
(22125, 3744, '2024-8-14', 9, 3, '1.2.3-4', 3, 0, 'nan'),
(22126, 8073, '2023-8-2', 2, 1, '1.1.4-6', 4, 0, 'nan'),
(22127, 6903, '2023-1-8', 9, 5, '1.2.7-10', 3, 0, 'nan'),
(22128, 2925, '2023-7-22', 5, 3, '2.1.7-6', 4, 0, 'nan'),
(22129, 936, '2024-9-14', 2, 3, '2.2.10-3', 4, 1, 'Invalid Account Number'),
(22130, 6552, '2024-8-1', 10, 2, '2.1.9-7', 5, 1, 'App Version Outdated'),
(22131, 10413, '2024-7-5', 5, 2, '1.1.1-3', 1, 1, 'Invalid Account Number'),
(22132, 5733, '2024-7-2', 1, 1, '2.1.7-7', 1, 0, 'nan'),
(22133, 8775, '2024-2-11', 7, 2, '1.1.9-7', 2, 0, 'nan'),
(22134, 5967, '2024-4-5', 7, 1, '2.1.8-4', 3, 1, 'Invalid Credentials'),
(22135, 6084, '2023-9-8', 3, 3, '1.1.3-13', 3, 0, 'nan'),
(22136, 9126, '2023-1-23', 7, 1, '1.1.1-7', 5, 1, 'Invalid Account Number'),
(22137, 11700, '2023-3-18', 8, 4, '1.2.8-6', 5, 1, 'Authentication Failed'),
(22138, 1170, '2023-9-9', 5, 2, '2.1.7-2', 2, 0, 'nan'),
(22139, 10413, '2023-8-10', 10, 4, '1.1.5-10', 4, 0, 'nan'),
(22140, 7254, '2024-6-7', 8, 5, '1.2.8-10', 1, 0, 'nan'),
(22141, 13221, '2024-4-18', 9, 3, '2.2.7-8', 3, 1, 'Invalid Credentials'),
(22142, 14976, '2024-11-21', 2, 4, '2.2.7-6', 4, 1, 'Server Maintenance'),
(22143, 14274, '2024-2-9', 7, 2, '1.2.6-3', 4, 0, 'nan'),
(22144, 2925, '2024-6-14', 1, 5, '1.2.10-3', 2, 0, 'nan'),
(22145, 2574, '2024-7-2', 6, 3, '1.1.2-11', 2, 1, 'App Version Outdated'),
(22146, 351, '2023-10-22', 6, 4, '1.1.6-13', 3, 1, 'App Version Outdated'),
(22147, 3978, '2023-10-12', 6, 4, '2.2.8-10', 5, 0, 'nan'),
(22148, 1638, '2024-3-10', 6, 4, '2.2.2-5', 3, 1, 'Session Expired'),
(22149, 5148, '2023-8-3', 10, 1, '1.1.8-4', 3, 0, 'nan'),
(22150, 5382, '2024-7-21', 1, 2, '1.1.3-4', 4, 1, 'Network Timeout'),
(22151, 3159, '2023-8-5', 3, 5, '1.2.5-10', 5, 1, 'Network Timeout'),
(22152, 8775, '2024-4-14', 10, 1, '2.1.4-5', 5, 0, 'nan'),
(22153, 5148, '2024-2-7', 4, 1, '1.1.6-15', 1, 1, 'App Version Outdated'),
(22154, 2691, '2024-9-8', 1, 4, '2.2.10-15', 2, 1, 'Service Unavailable'),
(22155, 702, '2024-1-7', 10, 1, '1.1.7-5', 3, 1, 'Server Maintenance'),
(22156, 2340, '2024-9-23', 9, 1, '1.2.5-5', 5, 1, 'Service Unavailable'),
(22157, 6435, '2023-7-14', 2, 1, '1.1.6-13', 1, 0, 'nan'),
(22158, 11232, '2023-1-15', 1, 4, '1.2.3-10', 5, 0, 'nan'),
(22159, 936, '2023-11-19', 5, 2, '2.1.7-5', 1, 0, 'nan'),
(22160, 5499, '2024-1-1', 9, 5, '2.2.7-3', 1, 0, 'nan'),
(22161, 6552, '2023-4-17', 1, 5, '1.2.1-3', 4, 0, 'nan'),
(22162, 3861, '2024-7-22', 3, 5, '2.2.2-6', 4, 0, 'nan'),
(22163, 1638, '2023-6-4', 9, 2, '2.2.5-11', 1, 0, 'nan'),
(22164, 10413, '2024-4-11', 1, 4, '1.2.8-6', 1, 0, 'nan'),
(22165, 6318, '2024-5-4', 7, 3, '1.1.10-13', 4, 1, 'Server Maintenance'),
(22166, 12753, '2023-11-8', 9, 5, '1.2.6-2', 1, 0, 'nan'),
(22167, 12753, '2023-8-8', 2, 3, '2.2.10-1', 5, 1, 'Server Maintenance'),
(22168, 351, '2024-2-19', 1, 4, '1.2.5-4', 2, 0, 'nan'),
(22169, 13806, '2024-9-18', 3, 4, '2.2.3-12', 5, 1, 'Invalid Account Number'),
(22170, 6435, '2024-11-9', 6, 5, '1.1.9-9', 5, 1, 'App Version Outdated'),
(22171, 9828, '2023-9-18', 9, 5, '2.2.5-6', 4, 1, 'Service Unavailable'),
(22172, 2457, '2024-2-14', 2, 3, '1.1.10-1', 5, 1, 'Network Timeout'),
(22173, 11700, '2023-9-17', 10, 4, '1.1.1-10', 2, 0, 'nan'),
(22174, 4212, '2024-7-20', 6, 1, '2.1.4-7', 3, 1, 'Server Maintenance'),
(22175, 8073, '2023-10-5', 4, 5, '1.2.7-7', 3, 0, 'nan'),
(22176, 3744, '2024-2-3', 3, 2, '2.1.10-8', 3, 1, 'Authentication Failed'),
(22177, 11817, '2023-10-4', 7, 1, '1.2.9-3', 4, 0, 'nan'),
(22178, 3276, '2024-1-9', 7, 5, '1.2.10-2', 3, 0, 'nan'),
(22179, 1989, '2023-3-10', 7, 3, '2.1.3-4', 3, 1, 'Network Timeout'),
(22180, 3627, '2024-11-22', 2, 5, '1.2.9-1', 2, 1, 'Server Maintenance'),
(22181, 10179, '2023-6-17', 3, 4, '1.2.7-1', 1, 0, 'nan'),
(22182, 12051, '2023-7-10', 5, 5, '2.2.7-7', 4, 0, 'nan'),
(22183, 2457, '2023-6-10', 7, 1, '2.1.2-3', 1, 1, 'Session Expired'),
(22184, 9594, '2023-7-16', 2, 4, '1.2.6-7', 2, 0, 'nan'),
(22185, 8775, '2023-11-5', 1, 1, '1.2.1-10', 5, 0, 'nan'),
(22186, 11583, '2024-7-16', 4, 3, '1.2.8-7', 2, 0, 'nan'),
(22187, 12402, '2023-2-22', 1, 5, '2.2.3-6', 3, 0, 'nan'),
(22188, 9594, '2024-7-16', 5, 3, '2.1.10-4', 1, 1, 'Network Timeout'),
(22189, 4446, '2024-9-11', 10, 5, '1.2.9-14', 2, 1, 'Authentication Failed'),
(22190, 10296, '2023-1-17', 1, 2, '2.2.1-1', 1, 0, 'nan'),
(22191, 7254, '2024-5-17', 10, 1, '2.1.9-6', 3, 0, 'nan'),
(22192, 10881, '2023-7-9', 5, 3, '1.2.6-2', 1, 1, 'App Version Outdated'),
(22193, 7137, '2023-6-17', 4, 4, '1.2.9-11', 5, 1, 'Authentication Failed'),
(22194, 2223, '2024-6-14', 3, 2, '1.1.7-10', 2, 0, 'nan'),
(22195, 13572, '2024-2-23', 8, 1, '2.1.10-14', 5, 1, 'Network Timeout'),
(22196, 6903, '2024-3-8', 7, 5, '2.2.3-5', 5, 0, 'nan'),
(22197, 11466, '2024-11-8', 8, 3, '1.2.10-1', 1, 0, 'nan'),
(22198, 6318, '2024-4-18', 8, 5, '1.1.9-2', 2, 0, 'nan'),
(22199, 2223, '2024-10-2', 2, 2, '2.2.7-11', 1, 1, 'Invalid Credentials'),
(22200, 10530, '2024-9-15', 6, 1, '2.2.1-9', 2, 1, 'Network Timeout'),
(22201, 3627, '2023-1-13', 7, 1, '1.1.3-12', 2, 1, 'Service Unavailable'),
(22202, 3393, '2024-2-23', 4, 2, '2.1.1-15', 2, 1, 'Network Timeout'),
(22203, 13221, '2023-1-12', 10, 1, '2.2.4-3', 3, 0, 'nan'),
(22204, 9360, '2023-11-21', 8, 5, '1.1.4-1', 4, 0, 'nan'),
(22205, 1170, '2024-8-20', 3, 5, '1.1.8-2', 4, 0, 'nan'),
(22206, 12402, '2023-3-23', 4, 1, '1.2.8-1', 2, 1, 'Server Maintenance'),
(22207, 12168, '2023-9-1', 7, 3, '2.1.8-14', 1, 0, 'nan'),
(22208, 1989, '2024-2-1', 7, 3, '1.2.1-10', 1, 0, 'nan'),
(22209, 585, '2024-10-6', 3, 4, '1.2.3-10', 4, 1, 'Service Unavailable'),
(22210, 4563, '2023-3-1', 8, 1, '1.1.4-6', 4, 0, 'nan'),
(22211, 12285, '2023-11-21', 4, 3, '2.1.1-1', 3, 1, 'Network Timeout'),
(22212, 2106, '2024-2-18', 10, 3, '2.1.1-3', 3, 0, 'nan'),
(22213, 5265, '2023-8-11', 8, 5, '1.1.6-13', 3, 1, 'Authentication Failed'),
(22214, 8541, '2023-6-10', 5, 1, '2.2.4-14', 5, 1, 'Invalid Credentials'),
(22215, 6786, '2024-7-19', 7, 4, '2.2.6-3', 4, 0, 'nan'),
(22216, 3744, '2024-5-9', 10, 3, '2.2.6-7', 1, 0, 'nan'),
(22217, 13806, '2024-1-1', 10, 2, '2.2.5-8', 5, 1, 'Session Expired'),
(22218, 3159, '2024-9-2', 8, 1, '2.1.7-15', 5, 0, 'nan'),
(22219, 585, '2024-2-23', 5, 5, '2.2.5-15', 4, 1, 'Invalid Credentials'),
(22220, 2340, '2024-8-16', 10, 4, '1.1.5-14', 5, 1, 'Service Unavailable'),
(22221, 10764, '2024-9-17', 5, 3, '1.1.9-15', 2, 0, 'nan'),
(22222, 10764, '2024-1-4', 1, 5, '2.1.10-13', 1, 1, 'Service Unavailable'),
(22223, 819, '2023-7-16', 7, 3, '2.2.4-15', 5, 0, 'nan'),
(22224, 9711, '2023-4-4', 3, 2, '1.2.10-9', 4, 0, 'nan'),
(22225, 14859, '2023-2-8', 5, 2, '1.2.4-11', 2, 1, 'Server Maintenance'),
(22226, 1989, '2024-8-2', 6, 4, '1.1.10-7', 3, 0, 'nan'),
(22227, 2223, '2024-2-17', 9, 4, '1.1.1-15', 4, 1, 'Invalid Account Number'),
