(15781, 1676, '2024-1-18', 1500, 0.3, 0, 4, 9, 8 ),
(15782, 4864, '2021-4-7', 10000, 0.2, 18, 1, 10, 18 ),
(15783, 4464, '2023-9-16', 22000, 0.1, 72, 5, 4, 21 ),
(15784, 701, '2024-2-21', 50000, 0.16, 48, 5, 6, 2 ),
(15785, 2140, '2021-4-3', 500, 0.29, 0, 4, 8, 10 ),
(15786, 3431, '2024-3-19', 68000, 0.14, 60, 3, 10, 5 ),
(15787, 4355, '2022-3-24', 1000, 0.15, 18, 1, 7, 20 ),
(15788, 4514, '2021-11-13', 4000, 0.12, 60, 1, 10, 2 ),
(15789, 4619, '2021-1-14', 37000, 0.11, 180, 3, 4, 11 ),
(15790, 4799, '2020-6-22', 31000, 0.1, 84, 5, 4, 27 ),
(15791, 11, '2024-4-9', 78000, 0.13, 120, 3, 8, 20 ),
(15792, 4615, '2022-9-18', 94000, 0.11, 48, 3, 8, 24 ),
(15793, 3443, '2020-8-8', 1000, 0.23, 36, 2, 7, 6 ),
(15794, 916, '2022-8-18', 9000, 0.2, 12, 1, 3, 19 ),
(15795, 4867, '2021-3-10', 1500, 0.3, 6, 2, 2, 21 ),
(15796, 1175, '2024-4-1', 1000, 0.18, 48, 1, 3, 5 ),
(15797, 1412, '2021-7-11', 27000, 0.15, 60, 5, 2, 14 ),
(15798, 4096, '2020-2-4', 74000, 0.14, 36, 3, 2, 6 ),
(15799, 3394, '2024-1-1', 63000, 0.16, 72, 3, 2, 15 ),
(15800, 1445, '2021-12-8', 3500, 0.28, 36, 2, 8, 26 ),
(15801, 1220, '2024-4-16', 38000, 0.11, 84, 5, 5, 26 ),
(15802, 3477, '2023-6-5', 55000, 0.13, 18, 3, 9, 10 ),
(15803, 4011, '2020-9-1', 1000, 0.27, 0, 4, 9, 12 ),
(15804, 2291, '2021-11-16', 82000, 0.14, 84, 3, 8, 16 ),
(15805, 473, '2020-1-24', 31000, 0.18, 48, 5, 6, 9 ),
(15806, 609, '2021-3-22', 37000, 0.16, 12, 3, 4, 4 ),
(15807, 1831, '2022-8-21', 82000, 0.1, 120, 3, 5, 10 ),
(15808, 984, '2024-3-20', 94000, 0.1, 84, 3, 5, 18 ),
(15809, 1400, '2024-1-15', 66000, 0.11, 48, 3, 3, 7 ),
(15810, 441, '2023-8-18', 10000, 0.12, 120, 5, 9, 9 ),
(15811, 683, '2020-4-11', 44000, 0.11, 72, 3, 7, 25 ),
(15812, 579, '2021-2-3', 3000, 0.27, 0, 4, 3, 20 ),
(15813, 2361, '2021-10-16', 8000, 0.24, 48, 1, 10, 15 ),
(15814, 4548, '2021-12-22', 2500, 0.21, 0, 4, 3, 3 ),
(15815, 2690, '2022-4-24', 2500, 0.2, 0, 4, 1, 20 ),
(15816, 3324, '2020-3-4', 50000, 0.1, 120, 5, 1, 24 ),
(15817, 1674, '2020-1-11', 32000, 0.1, 12, 3, 10, 25 ),
(15818, 4963, '2020-9-21', 6000, 0.24, 6, 1, 9, 23 ),
(15819, 4187, '2022-1-14', 9000, 0.15, 18, 1, 6, 23 ),
(15820, 2303, '2022-3-4', 1500, 0.27, 0, 4, 8, 18 ),
(15821, 504, '2021-4-7', 27000, 0.1, 120, 5, 10, 3 ),
(15822, 3025, '2024-5-20', 41000, 0.19, 120, 5, 2, 23 ),
(15823, 53, '2024-4-19', 46000, 0.1, 72, 3, 3, 6 ),
(15824, 1260, '2024-3-4', 1500, 0.33, 0, 4, 6, 15 ),
(15825, 3761, '2021-10-21', 35000, 0.1, 120, 5, 5, 27 ),
(15826, 1415, '2020-9-14', 2500, 0.19, 24, 2, 3, 11 ),
(15827, 4464, '2024-3-6', 2500, 0.25, 0, 4, 7, 18 ),
(15828, 4187, '2024-3-9', 2500, 0.26, 36, 2, 7, 8 ),
(15829, 3775, '2022-5-8', 2500, 0.19, 24, 2, 2, 7 ),
(15830, 2595, '2022-5-2', 94000, 0.15, 18, 3, 8, 4 ),
(15831, 4330, '2024-3-9', 500, 0.29, 12, 2, 5, 13 ),
(15832, 1482, '2022-11-12', 3000, 0.26, 0, 4, 9, 27 ),
(15833, 2585, '2021-1-22', 4500, 0.3, 24, 2, 6, 2 ),
(15834, 4250, '2021-10-8', 84000, 0.11, 72, 3, 9, 18 ),
(15835, 3552, '2023-5-4', 1000, 0.23, 0, 4, 8, 11 ),
(15836, 431, '2022-7-23', 1000, 0.27, 0, 4, 3, 6 ),
(15837, 3749, '2021-3-15', 2000, 0.12, 60, 1, 1, 19 ),
(15838, 4737, '2021-12-19', 83000, 0.12, 30, 3, 5, 7 ),
(15839, 46, '2021-6-13', 2000, 0.17, 36, 2, 5, 1 ),
(15840, 4526, '2023-9-4', 97000, 0.16, 12, 3, 3, 16 ),
(15841, 598, '2023-5-11', 42000, 0.13, 180, 3, 5, 20 ),
(15842, 4028, '2023-3-12', 91000, 0.11, 84, 3, 8, 3 ),
(15843, 1288, '2024-5-12', 4000, 0.11, 36, 1, 4, 3 ),
(15844, 778, '2021-4-9', 3000, 0.23, 6, 1, 8, 24 ),
(15845, 4004, '2020-11-11', 5000, 0.17, 36, 1, 4, 15 ),
(15846, 4003, '2020-2-16', 2500, 0.28, 0, 4, 4, 24 ),
(15847, 152, '2022-7-2', 4500, 0.19, 36, 2, 9, 27 ),
(15848, 1315, '2021-5-11', 77000, 0.16, 60, 3, 2, 13 ),
(15849, 1115, '2021-4-15', 36000, 0.13, 60, 5, 9, 5 ),
(15850, 1662, '2024-1-9', 12000, 0.1, 60, 5, 2, 5 ),
(15851, 3008, '2023-5-6', 6000, 0.21, 60, 1, 4, 16 ),
(15852, 2303, '2023-3-5', 88000, 0.16, 24, 3, 4, 9 ),
(15853, 1282, '2022-6-21', 1000, 0.21, 0, 4, 5, 20 ),
(15854, 1625, '2022-1-5', 19000, 0.2, 48, 5, 6, 13 ),
(15855, 2998, '2022-4-24', 32000, 0.11, 120, 5, 9, 26 ),
(15856, 3768, '2021-11-20', 6000, 0.17, 36, 1, 7, 3 ),
(15857, 3004, '2022-8-22', 7000, 0.12, 48, 1, 6, 14 ),
(15858, 3034, '2022-8-5', 1000, 0.2, 60, 1, 9, 2 ),
(15859, 1538, '2023-8-18', 91000, 0.14, 180, 3, 5, 8 ),
(15860, 4850, '2022-8-2', 87000, 0.13, 36, 3, 5, 15 ),
(15861, 196, '2024-3-9', 8000, 0.24, 60, 1, 1, 8 ),
(15862, 4816, '2024-4-1', 5000, 0.25, 36, 1, 5, 9 ),
(15863, 390, '2020-2-13', 40000, 0.13, 72, 5, 5, 1 ),
(15864, 3325, '2020-12-3', 34000, 0.16, 72, 5, 10, 20 ),
(15865, 2268, '2024-1-23', 37000, 0.12, 120, 3, 9, 18 ),
(15866, 649, '2024-1-1', 3500, 0.19, 24, 2, 4, 26 ),
(15867, 321, '2021-10-13', 21000, 0.14, 120, 5, 3, 20 ),
(15868, 237, '2021-7-24', 1500, 0.32, 0, 4, 8, 13 ),
(15869, 3602, '2023-9-13', 2500, 0.35, 0, 4, 4, 26 ),
(15870, 1664, '2020-7-14', 2000, 0.29, 0, 4, 2, 23 ),
(15871, 1345, '2024-4-1', 7000, 0.19, 6, 1, 10, 15 ),
(15872, 2921, '2021-11-15', 63000, 0.11, 6, 3, 6, 9 ),
(15873, 4898, '2022-10-11', 2500, 0.15, 18, 2, 9, 14 ),
(15874, 4399, '2024-1-9', 66000, 0.13, 18, 3, 9, 26 ),
(15875, 1798, '2021-6-16', 16000, 0.14, 120, 5, 6, 23 ),
(15876, 2187, '2021-2-3', 2000, 0.2, 18, 2, 3, 5 ),
(15877, 1068, '2020-11-13', 84000, 0.12, 48, 3, 9, 5 ),
(15878, 3270, '2024-1-12', 4000, 0.29, 24, 2, 10, 10 ),
(15879, 2971, '2023-1-23', 5000, 0.24, 30, 1, 8, 12 ),
(15880, 163, '2021-2-17', 2000, 0.15, 24, 1, 6, 14 ),
(15881, 3570, '2020-6-7', 2000, 0.34, 0, 4, 7, 1 ),
(15882, 4394, '2023-1-18', 1500, 0.26, 0, 4, 2, 8 ),
(15883, 2392, '2020-5-22', 36000, 0.13, 18, 3, 9, 1 ),
(15884, 270, '2020-12-2', 5000, 0.16, 12, 2, 8, 26 ),
(15885, 887, '2023-4-3', 88000, 0.15, 24, 3, 2, 15 ),
(15886, 2473, '2023-5-15', 16000, 0.12, 72, 5, 3, 25 ),
(15887, 878, '2021-2-2', 63000, 0.1, 6, 3, 2, 12 ),
(15888, 685, '2020-1-14', 77000, 0.15, 30, 3, 1, 22 ),
(15889, 2215, '2023-10-6', 500, 0.27, 6, 2, 7, 10 ),
(15890, 3297, '2021-10-10', 1000, 0.23, 18, 1, 1, 26 ),
(15891, 1011, '2023-7-3', 500, 0.21, 0, 4, 6, 26 ),
(15892, 618, '2022-8-6', 37000, 0.18, 60, 5, 2, 15 ),
(15893, 1707, '2022-3-6', 23000, 0.11, 60, 5, 6, 26 ),
(15894, 2165, '2023-3-19', 56000, 0.15, 72, 3, 9, 16 ),
(15895, 4174, '2023-9-13', 500, 0.33, 0, 4, 9, 14 ),
(15896, 1442, '2022-11-20', 5000, 0.29, 18, 2, 7, 10 ),
(15897, 4592, '2024-2-2', 1000, 0.16, 24, 2, 4, 4 ),
(15898, 4724, '2020-10-8', 18000, 0.13, 120, 5, 6, 11 ),
(15899, 3395, '2022-11-22', 71000, 0.16, 30, 3, 6, 9 ),
(15900, 4262, '2022-9-19', 64000, 0.11, 120, 3, 5, 25 ),
(15901, 1402, '2020-4-20', 5000, 0.17, 30, 1, 2, 21 ),
(15902, 4162, '2024-5-13', 2000, 0.29, 24, 2, 3, 24 ),
(15903, 1980, '2023-5-19', 10000, 0.14, 36, 1, 8, 16 ),
(15904, 749, '2022-6-23', 7000, 0.14, 24, 1, 3, 20 ),
(15905, 2330, '2021-3-3', 59000, 0.16, 48, 3, 1, 2 ),
(15906, 4275, '2024-5-15', 46000, 0.12, 72, 5, 9, 11 ),
(15907, 2226, '2022-7-4', 500, 0.27, 0, 4, 7, 7 ),
(15908, 1625, '2023-10-24', 67000, 0.15, 120, 3, 4, 7 ),
(15909, 881, '2024-5-1', 1000, 0.27, 18, 2, 6, 23 ),
(15910, 865, '2020-12-1', 42000, 0.15, 120, 5, 4, 22 ),
(15911, 3206, '2020-2-16', 9000, 0.21, 48, 1, 3, 1 ),
(15912, 4098, '2020-7-11', 1000, 0.26, 0, 4, 8, 26 ),
(15913, 3532, '2023-1-19', 67000, 0.14, 12, 3, 10, 20 ),
(15914, 1101, '2020-4-13', 78000, 0.15, 84, 3, 9, 6 ),
(15915, 2224, '2021-2-11', 46000, 0.12, 12, 3, 7, 24 ),
(15916, 34, '2023-6-7', 500, 0.3, 36, 2, 2, 14 ),
(15917, 1449, '2023-3-3', 7000, 0.16, 36, 1, 7, 5 ),
(15918, 4915, '2024-5-12', 2000, 0.29, 24, 2, 2, 19 ),
(15919, 2343, '2022-1-5', 95000, 0.16, 24, 3, 5, 5 ),
(15920, 4749, '2020-4-21', 36000, 0.1, 48, 5, 9, 7 ),
(15921, 1430, '2024-5-13', 51000, 0.12, 120, 3, 7, 9 ),
(15922, 4064, '2022-2-12', 43000, 0.12, 60, 5, 2, 22 ),
(15923, 628, '2022-10-18', 35000, 0.13, 72, 5, 4, 21 ),
(15924, 2985, '2023-3-22', 3500, 0.15, 18, 2, 7, 23 ),
(15925, 1132, '2020-4-14', 9000, 0.23, 60, 1, 9, 24 ),
(15926, 834, '2021-6-5', 5000, 0.12, 12, 1, 4, 11 ),
(15927, 3211, '2020-3-16', 32000, 0.16, 120, 3, 6, 15 ),
(15928, 3883, '2021-4-22', 1000, 0.22, 0, 4, 4, 11 ),
(15929, 4688, '2022-4-17', 3500, 0.28, 36, 2, 3, 25 ),
(15930, 3260, '2021-9-16', 19000, 0.12, 48, 5, 1, 10 ),
(15931, 1023, '2021-5-12', 19000, 0.16, 60, 5, 1, 9 ),
(15932, 2946, '2021-12-2', 31000, 0.12, 48, 3, 5, 5 ),
(15933, 369, '2022-10-7', 1000, 0.21, 6, 2, 7, 5 ),
(15934, 1900, '2021-6-17', 1000, 0.3, 24, 2, 6, 2 ),
(15935, 4098, '2024-4-9', 7000, 0.16, 12, 1, 3, 18 ),
(15936, 3568, '2022-5-8', 39000, 0.12, 60, 5, 3, 10 ),
(15937, 2287, '2021-7-17', 48000, 0.16, 48, 5, 3, 22 ),
(15938, 2932, '2024-5-10', 70000, 0.14, 72, 3, 10, 6 ),
(15939, 1565, '2022-6-1', 69000, 0.11, 160, 3, 1, 6 ),
(15940, 3355, '2022-12-2', 1500, 0.24, 12, 2, 5, 11 ),
(15941, 1149, '2022-8-8', 2000, 0.29, 36, 2, 8, 9 ),
(15942, 2671, '2021-2-11', 3000, 0.27, 0, 4, 5, 5 ),
(15943, 2945, '2021-1-6', 2500, 0.25, 0, 4, 1, 5 ),
(15944, 4297, '2022-6-11', 37000, 0.14, 160, 3, 5, 16 ),
(15945, 1055, '2021-6-24', 5000, 0.17, 12, 2, 1, 7 ),
(15946, 81, '2023-1-13', 79000, 0.13, 72, 3, 8, 11 ),
(15947, 673, '2021-12-19', 8000, 0.14, 24, 1, 2, 20 ),
(15948, 2346, '2024-4-21', 500, 0.28, 6, 2, 7, 4 ),
(15949, 3119, '2024-3-16', 94000, 0.11, 6, 3, 1, 1 ),
(15950, 1661, '2020-6-15', 1500, 0.36, 0, 4, 3, 20 ),
(15951, 2092, '2024-2-10', 47000, 0.17, 48, 5, 2, 4 ),
(15952, 395, '2021-9-17', 6000, 0.13, 36, 1, 9, 7 ),
(15953, 1202, '2024-4-13', 1500, 0.24, 24, 2, 8, 8 ),
(15954, 2309, '2023-3-20', 3000, 0.16, 36, 2, 1, 22 ),
(15955, 3863, '2021-5-4', 44000, 0.13, 36, 3, 5, 20 ),
(15956, 2308, '2024-4-5', 77000, 0.16, 160, 3, 4, 9 ),
(15957, 972, '2021-5-21', 1000, 0.21, 0, 4, 2, 20 ),
(15958, 327, '2021-4-19', 53000, 0.13, 12, 3, 3, 12 ),
(15959, 3272, '2024-5-11', 31000, 0.16, 84, 5, 4, 1 ),
(15960, 1985, '2023-2-8', 3000, 0.19, 36, 2, 6, 23 ),
(15961, 488, '2020-1-17', 3000, 0.33, 0, 4, 6, 5 ),
(15962, 1907, '2022-3-20', 1500, 0.3, 0, 4, 3, 14 ),
(15963, 2121, '2020-2-21', 39000, 0.16, 120, 5, 2, 1 ),
(15964, 3336, '2024-3-4', 9000, 0.13, 18, 1, 6, 25 ),
(15965, 3230, '2021-5-11', 3500, 0.27, 18, 2, 4, 24 ),
(15966, 3582, '2021-10-2', 43000, 0.16, 120, 5, 3, 12 ),
(15967, 3208, '2022-7-13', 4000, 0.24, 24, 2, 1, 4 ),
(15968, 3377, '2023-8-19', 29000, 0.16, 120, 5, 4, 27 ),
(15969, 3831, '2020-2-4', 2500, 0.24, 0, 4, 1, 22 ),
(15970, 4921, '2024-4-22', 100000, 0.13, 24, 3, 2, 26 ),
(15971, 4297, '2021-1-14', 1500, 0.35, 0, 4, 5, 27 ),
(15972, 3707, '2024-2-11', 3500, 0.21, 12, 2, 7, 15 ),
(15973, 1644, '2020-6-10', 4500, 0.22, 12, 2, 7, 18 ),
(15974, 4434, '2022-8-11', 32000, 0.19, 120, 5, 6, 26 ),
(15975, 775, '2021-5-7', 32000, 0.11, 72, 5, 6, 13 ),
(15976, 1001, '2024-5-2', 35000, 0.17, 48, 5, 8, 11 ),
(15977, 149, '2022-4-18', 500, 0.3, 12, 2, 9, 24 ),
(15978, 2253, '2023-5-2', 46000, 0.13, 84, 5, 8, 22 ),
(15979, 107, '2022-6-16', 1000, 0.24, 6, 2, 2, 17 ),
(15980, 4978, '2022-10-7', 12000, 0.2, 72, 5, 6, 2 ),
(15981, 1720, '2022-4-4', 1000, 0.12, 60, 1, 1, 21 ),
(15982, 3304, '2022-12-14', 72000, 0.13, 160, 3, 3, 13 ),
(15983, 2243, '2022-2-4', 46000, 0.15, 18, 3, 1, 17 ),
(15984, 3721, '2021-12-10', 1000, 0.28, 24, 2, 7, 7 ),
(15985, 1300, '2021-11-2', 500, 0.36, 0, 4, 6, 18 ),
(15986, 97, '2022-2-11', 3500, 0.26, 36, 2, 2, 15 ),
(15987, 815, '2022-9-9', 2000, 0.1, 48, 1, 5, 8 ),
(15988, 1942, '2023-10-20', 1000, 0.34, 0, 4, 9, 9 ),
(15989, 185, '2024-1-20', 35000, 0.16, 24, 3, 3, 12 ),
(15990, 1463, '2024-2-20', 64000, 0.15, 84, 3, 4, 2 ),
(15991, 154, '2023-2-15', 43000, 0.13, 72, 5, 1, 2 ),
(15992, 3759, '2020-4-2', 3000, 0.3, 0, 4, 7, 20 ),
(15993, 4853, '2024-4-4', 2500, 0.2, 0, 4, 10, 4 ),
(15994, 3028, '2022-8-5', 500, 0.22, 18, 2, 8, 14 ),
(15995, 3205, '2024-3-5', 2000, 0.28, 36, 2, 6, 24 ),
(15996, 85, '2021-10-17', 2500, 0.25, 24, 2, 5, 13 ),
(15997, 3491, '2021-6-17', 1500, 0.34, 0, 4, 1, 3 ),
(15998, 4293, '2023-10-13', 53000, 0.12, 36, 3, 7, 3 ),
(15999, 170, '2021-3-10', 3000, 0.13, 30, 1, 1, 7 ),
(16000, 3887, '2020-7-14', 41000, 0.2, 120, 5, 6, 20 ),
(16001, 2310, '2020-11-2', 6000, 0.11, 24, 1, 9, 21 ),
(16002, 4665, '2020-1-5', 7000, 0.24, 60, 1, 10, 20 ),
(16003, 1523, '2024-5-8', 1000, 0.25, 6, 2, 2, 17 ),
(16004, 4201, '2022-11-13', 87000, 0.11, 60, 3, 10, 27 ),
(16005, 1983, '2022-5-11', 23000, 0.19, 60, 5, 5, 23 ),
(16006, 1186, '2021-2-19', 3000, 0.1, 24, 1, 4, 2 ),
(16007, 3851, '2020-1-24', 29000, 0.11, 48, 5, 7, 25 ),
(16008, 4028, '2023-4-12', 1000, 0.31, 0, 4, 3, 19 ),
(16009, 30, '2020-4-21', 1000, 0.24, 0, 4, 5, 11 ),
(16010, 3087, '2023-7-1', 55000, 0.16, 120, 3, 1, 4 ),
(16011, 1582, '2023-10-11', 32000, 0.11, 160, 3, 5, 7 ),
(16012, 717, '2022-10-5', 39000, 0.1, 6, 3, 9, 23 ),
(16013, 3782, '2023-10-24', 6000, 0.16, 30, 1, 4, 9 ),
(16014, 1257, '2022-10-20', 500, 0.3, 6, 2, 10, 12 ),
(16015, 2019, '2021-6-18', 2000, 0.24, 0, 4, 8, 23 ),
(16016, 1613, '2023-4-7', 1000, 0.2, 0, 4, 3, 23 ),
(16017, 2914, '2022-3-22', 12000, 0.18, 60, 5, 6, 25 ),
(16018, 389, '2020-6-14', 50000, 0.14, 48, 3, 8, 8 ),
(16019, 2831, '2024-3-21', 2500, 0.2, 0, 4, 1, 10 ),
(16020, 124, '2021-9-11', 65000, 0.12, 160, 3, 7, 14 ),
(16021, 2926, '2020-2-14', 50000, 0.13, 60, 3, 6, 3 ),
(16022, 165, '2024-4-12', 2000, 0.24, 6, 1, 10, 27 ),
(16023, 4839, '2021-12-11', 5000, 0.12, 6, 1, 9, 5 ),
(16024, 2247, '2021-10-20', 2000, 0.27, 0, 4, 7, 1 ),
(16025, 3006, '2021-11-2', 7000, 0.1, 6, 1, 2, 17 ),
(16026, 4055, '2022-7-6', 78000, 0.11, 120, 3, 4, 13 ),
(16027, 208, '2023-1-8', 5000, 0.19, 18, 1, 5, 23 ),
(16028, 524, '2022-2-8', 33000, 0.15, 60, 3, 1, 18 ),
(16029, 4046, '2023-4-1', 1000, 0.24, 48, 1, 5, 7 ),
(16030, 546, '2022-7-16', 6000, 0.17, 30, 1, 3, 15 ),
(16031, 2651, '2024-2-14', 60000, 0.15, 30, 3, 9, 10 ),
(16032, 143, '2022-4-9', 3000, 0.15, 12, 2, 2, 2 ),
(16033, 3922, '2023-2-17', 13000, 0.12, 48, 5, 6, 22 ),
(16034, 3084, '2020-12-7', 37000, 0.12, 60, 5, 1, 16 ),
(16035, 647, '2021-12-14', 1500, 0.25, 0, 4, 10, 21 ),
(16036, 3651, '2024-2-9', 2500, 0.21, 0, 4, 10, 2 ),
(16037, 2040, '2021-8-13', 3000, 0.21, 0, 4, 7, 15 ),
(16038, 727, '2020-11-24', 500, 0.36, 0, 4, 8, 21 ),
(16039, 2557, '2024-1-22', 3500, 0.21, 6, 2, 8, 11 ),
(16040, 258, '2020-1-17', 26000, 0.17, 84, 5, 1, 4 ),
(16041, 2904, '2020-10-9', 32000, 0.13, 120, 5, 8, 22 ),
(16042, 2352, '2020-2-23', 2000, 0.21, 18, 2, 10, 12 ),
(16043, 2338, '2020-11-11', 63000, 0.16, 18, 3, 6, 25 ),
(16044, 2351, '2020-9-4', 41000, 0.11, 18, 3, 9, 19 ),
(16045, 240, '2023-6-1', 16000, 0.1, 120, 5, 8, 11 ),
(16046, 1405, '2021-3-24', 2000, 0.36, 0, 4, 7, 18 ),
(16047, 995, '2023-7-11', 88000, 0.12, 18, 3, 9, 18 ),
(16048, 3813, '2022-12-18', 88000, 0.11, 30, 3, 2, 3 ),
(16049, 2132, '2023-1-11', 57000, 0.16, 36, 3, 10, 5 ),
(16050, 4438, '2021-12-12', 58000, 0.14, 12, 3, 1, 10 ),
(16051, 4844, '2020-10-17', 78000, 0.12, 84, 3, 6, 25 ),
(16052, 3152, '2024-2-13', 4000, 0.22, 6, 2, 4, 16 ),
(16053, 285, '2023-12-2', 13000, 0.11, 84, 5, 5, 4 ),
(16054, 2045, '2023-9-24', 84000, 0.15, 84, 3, 1, 4 ),
(16055, 4884, '2022-7-2', 10000, 0.17, 6, 1, 2, 2 ),
(16056, 4712, '2020-5-16', 18000, 0.19, 48, 5, 8, 18 ),
(16057, 4450, '2021-10-21', 2000, 0.17, 36, 2, 9, 26 ),
(16058, 4592, '2020-11-21', 1000, 0.32, 0, 4, 7, 14 ),
(16059, 1082, '2024-3-7', 6000, 0.1, 24, 1, 3, 19 ),
(16060, 123, '2021-3-13', 3000, 0.22, 0, 4, 4, 8 ),
(16061, 2101, '2023-8-17', 31000, 0.11, 36, 3, 8, 5 ),
(16062, 2710, '2023-3-15', 2500, 0.29, 24, 2, 6, 21 ),
(16063, 1928, '2022-8-23', 50000, 0.14, 24, 3, 10, 23 ),
(16064, 1936, '2023-10-22', 4000, 0.22, 6, 2, 8, 1 ),
(16065, 2704, '2022-9-12', 31000, 0.1, 120, 5, 3, 7 ),
(16066, 1869, '2023-8-21', 1000, 0.17, 24, 2, 8, 14 ),
(16067, 2828, '2022-11-13', 70000, 0.13, 30, 3, 9, 11 ),
(16068, 169, '2020-6-4', 2000, 0.23, 60, 1, 5, 10 ),
(16069, 2319, '2023-8-10', 36000, 0.11, 120, 5, 6, 11 ),
(16070, 2999, '2020-1-7', 10000, 0.21, 6, 1, 9, 13 ),
(16071, 1453, '2024-5-6', 99000, 0.11, 18, 3, 9, 24 ),
(16072, 146, '2024-1-17', 3000, 0.24, 0, 4, 7, 25 ),
(16073, 3231, '2020-11-5', 28000, 0.13, 72, 5, 4, 24 ),
(16074, 481, '2024-4-6', 2000, 0.18, 36, 2, 1, 4 ),
(16075, 498, '2024-4-14', 2500, 0.3, 0, 4, 1, 1 ),
(16076, 803, '2024-5-3', 14000, 0.2, 72, 5, 9, 9 ),
(16077, 376, '2023-1-18', 60000, 0.14, 84, 3, 1, 23 ),
(16078, 2880, '2022-11-10', 42000, 0.19, 48, 5, 7, 13 ),
(16079, 2029, '2020-3-24', 1000, 0.15, 18, 2, 7, 8 ),
(16080, 2598, '2024-4-9', 4000, 0.25, 18, 2, 6, 5 ),
(16081, 1193, '2023-7-6', 2000, 0.3, 0, 4, 4, 20 ),
(16082, 1156, '2023-4-23', 3000, 0.33, 0, 4, 8, 18 ),
(16083, 2990, '2024-1-2', 14000, 0.15, 120, 5, 8, 17 ),
(16084, 1286, '2020-8-7', 2500, 0.32, 0, 4, 2, 22 ),
(16085, 4238, '2020-6-24', 2000, 0.32, 0, 4, 6, 26 ),
(16086, 2090, '2021-10-1', 2000, 0.36, 0, 4, 1, 9 ),
(16087, 1120, '2021-4-8', 30000, 0.16, 72, 5, 4, 13 ),
(16088, 1529, '2023-1-7', 1000, 0.12, 6, 1, 9, 10 ),
(16089, 3588, '2024-4-23', 23000, 0.2, 60, 5, 5, 4 ),
(16090, 3355, '2024-3-18', 2500, 0.22, 0, 4, 1, 19 ),
(16091, 2939, '2022-7-15', 4500, 0.26, 36, 2, 1, 14 ),
(16092, 1730, '2023-1-21', 3000, 0.15, 18, 1, 8, 3 ),
(16093, 2666, '2020-5-4', 1000, 0.32, 0, 4, 9, 27 ),
(16094, 3429, '2021-1-9', 2000, 0.35, 0, 4, 1, 8 ),
(16095, 833, '2024-3-4', 100000, 0.15, 36, 3, 4, 2 ),
(16096, 516, '2023-1-7', 1000, 0.31, 0, 4, 8, 26 ),
(16097, 598, '2024-1-6', 8000, 0.16, 6, 1, 7, 18 ),
(16098, 2894, '2024-5-5', 45000, 0.14, 18, 3, 9, 20 ),
(16099, 2115, '2023-3-12', 500, 0.3, 6, 2, 9, 4 ),
(16100, 4241, '2022-5-15', 1500, 0.21, 12, 2, 10, 27 ),
(16101, 939, '2024-3-21', 5000, 0.22, 18, 2, 3, 16 ),
(16102, 2286, '2020-7-8', 17000, 0.15, 120, 5, 5, 6 ),
(16103, 3419, '2023-7-23', 2000, 0.27, 0, 4, 4, 9 ),
(16104, 4556, '2023-4-9', 77000, 0.15, 30, 3, 5, 16 ),
(16105, 4575, '2023-12-17', 7000, 0.22, 60, 1, 8, 14 ),
(16106, 3455, '2022-9-9', 82000, 0.12, 72, 3, 8, 8 ),
(16107, 2294, '2022-5-1', 78000, 0.13, 6, 3, 5, 12 ),
(16108, 162, '2024-3-8', 81000, 0.1, 30, 3, 5, 16 ),
(16109, 3985, '2020-12-14', 34000, 0.15, 60, 5, 5, 10 ),
(16110, 4690, '2024-5-16', 3000, 0.21, 0, 4, 2, 23 ),
(16111, 4957, '2023-8-19', 11000, 0.17, 84, 5, 8, 22 ),
(16112, 3444, '2022-11-23', 40000, 0.12, 84, 5, 9, 11 ),
(16113, 887, '2020-7-6', 2000, 0.15, 18, 2, 8, 20 ),
(16114, 4810, '2022-8-7', 3500, 0.17, 12, 2, 4, 27 ),
(16115, 2222, '2024-1-11', 4000, 0.18, 6, 2, 7, 2 ),
(16116, 2725, '2023-8-16', 69000, 0.15, 30, 3, 9, 23 ),
(16117, 1779, '2021-8-21', 3000, 0.18, 36, 1, 8, 26 ),
(16118, 2034, '2020-5-23', 16000, 0.13, 48, 5, 5, 6 ),
(16119, 1033, '2020-4-4', 76000, 0.11, 6, 3, 1, 9 ),
(16120, 3499, '2024-5-12', 500, 0.31, 0, 4, 1, 16 ),
(16121, 3618, '2022-12-18', 2500, 0.17, 6, 2, 5, 17 ),
(16122, 118, '2021-7-7', 1000, 0.32, 0, 4, 10, 12 ),
(16123, 2663, '2023-1-16', 10000, 0.19, 18, 1, 7, 19 ),
(16124, 1388, '2023-11-5', 1500, 0.29, 36, 2, 10, 2 ),
(16125, 3963, '2024-3-20', 44000, 0.15, 72, 5, 5, 15 ),
(16126, 96, '2020-8-4', 49000, 0.1, 12, 3, 4, 21 ),
(16127, 4130, '2023-7-18', 48000, 0.19, 120, 5, 9, 18 ),
(16128, 2979, '2022-12-15', 89000, 0.11, 48, 3, 9, 7 ),
(16129, 3350, '2023-8-2', 3000, 0.21, 0, 4, 6, 9 ),
(16130, 3908, '2020-10-17', 2000, 0.23, 0, 4, 8, 18 ),
(16131, 315, '2022-5-1', 73000, 0.15, 160, 3, 7, 2 ),
(16132, 4511, '2020-11-15', 3000, 0.35, 0, 4, 6, 2 ),
